file	model	utmos_ref	utmos	pesq_wb	estoi	mcd_db	seconds
00901643_v062_39c643be08.flac	baseline	3.5519	3.5945	2.3658	0.9183	1.8927	2.4
00901643_v062_39c643be08.flac	plus_c	3.5519	3.5879	2.4315	0.9403	1.8209	2.4
00901643_v062_39c643be08.flac	plus_cb	3.5519	3.6289	2.7692	0.9242	1.7529	2.4
00901643_v062_39c643be08.flac	plus_cba	3.5519	3.4637	2.7543	0.9218	2.0272	2.4
00901643_v062_39c643be08.flac	vocos_pretrained_en	3.5519	3.6016	2.6735	0.9263	2.4809	2.4
00901643_v062_39c643be08.flac	bigvgan_v2	3.5519	3.5615	3.054	0.9845	2.2653	2.4
00764978_v028_b218aa9954.flac	baseline	3.356	3.1847	3.4941	0.9569	2.254	5.12
00764978_v028_b218aa9954.flac	plus_c	3.356	3.0613	3.3705	0.9652	2.2489	5.12
00764978_v028_b218aa9954.flac	plus_cb	3.356	3.4097	3.7523	0.9668	2.194	5.12
00764978_v028_b218aa9954.flac	plus_cba	3.356	3.2875	3.7479	0.9613	2.2352	5.12
00764978_v028_b218aa9954.flac	vocos_pretrained_en	3.356	3.1939	3.5879	0.9478	2.4285	5.12
00764978_v028_b218aa9954.flac	bigvgan_v2	3.356	3.4486	4.5106	0.9951	2.8543	5.12
07079336_v067_438d25c144.flac	baseline	2.6932	2.4515	3.7249	0.9727	2.5057	1.44
07079336_v067_438d25c144.flac	plus_c	2.6932	2.3449	3.3918	0.9756	2.448	1.44
07079336_v067_438d25c144.flac	plus_cb	2.6932	2.6245	3.2617	0.9628	2.3443	1.44
07079336_v067_438d25c144.flac	plus_cba	2.6932	2.4113	3.8021	0.9593	2.4574	1.44
07079336_v067_438d25c144.flac	vocos_pretrained_en	2.6932	2.6552	3.4914	0.9674	2.776	1.44
07079336_v067_438d25c144.flac	bigvgan_v2	2.6932	2.6224	4.0051	0.9912	4.3693	1.44
02076565_v021_c7fc4c461f.flac	baseline	3.4005	3.21	2.7268	0.9641	2.3651	3.52
02076565_v021_c7fc4c461f.flac	plus_c	3.4005	2.757	2.8472	0.9607	2.3418	3.52
02076565_v021_c7fc4c461f.flac	plus_cb	3.4005	3.1031	3.4597	0.9656	2.2908	3.52
02076565_v021_c7fc4c461f.flac	plus_cba	3.4005	2.9955	2.8885	0.9624	2.2852	3.52
02076565_v021_c7fc4c461f.flac	vocos_pretrained_en	3.4005	2.804	2.9379	0.9513	2.8273	3.52
02076565_v021_c7fc4c461f.flac	bigvgan_v2	3.4005	3.4309	4.4654	0.996	3.1361	3.52
01155368_v028_e9063b95de.flac	baseline	3.0588	2.8623	3.766	0.9711	2.3111	8.96
01155368_v028_e9063b95de.flac	plus_c	3.0588	2.8055	3.84	0.9747	2.2779	8.96
01155368_v028_e9063b95de.flac	plus_cb	3.0588	2.7548	3.869	0.9728	2.2269	8.96
01155368_v028_e9063b95de.flac	plus_cba	3.0588	2.5458	3.546	0.9669	2.3453	8.96
01155368_v028_e9063b95de.flac	vocos_pretrained_en	3.0588	2.6424	3.6667	0.9647	2.5359	8.96
01155368_v028_e9063b95de.flac	bigvgan_v2	3.0588	3.0365	4.4481	0.9965	2.6231	8.96
06159048_v049_ff2bd72f30.flac	baseline	2.5877	2.3243	3.4275	0.9421	1.9165	7.2
06159048_v049_ff2bd72f30.flac	plus_c	2.5877	2.2407	3.4355	0.9368	1.9874	7.2
06159048_v049_ff2bd72f30.flac	plus_cb	2.5877	2.2552	3.5113	0.9455	1.948	7.2
06159048_v049_ff2bd72f30.flac	plus_cba	2.5877	2.4672	3.5864	0.9341	1.9773	7.2
06159048_v049_ff2bd72f30.flac	vocos_pretrained_en	2.5877	2.2969	3.781	0.9388	2.2056	7.2
06159048_v049_ff2bd72f30.flac	bigvgan_v2	2.5877	2.506	4.3488	0.99	2.0553	7.2
01978294_v050_824867c431.flac	baseline	2.5281	2.7667	2.766	0.9343	2.8959	3.36
01978294_v050_824867c431.flac	plus_c	2.5281	2.5006	2.9845	0.9355	2.9989	3.36
01978294_v050_824867c431.flac	plus_cb	2.5281	2.746	2.8101	0.9424	2.9714	3.36
01978294_v050_824867c431.flac	plus_cba	2.5281	2.5446	2.7776	0.9361	3.0561	3.36
01978294_v050_824867c431.flac	vocos_pretrained_en	2.5281	2.4641	2.5327	0.9245	3.2965	3.36
01978294_v050_824867c431.flac	bigvgan_v2	2.5281	2.5305	4.1678	0.9906	2.9609	3.36
01292414_v042_600ee0d9d4.flac	baseline	1.5791	1.5319	3.6002	0.9522	2.2627	1.92
01292414_v042_600ee0d9d4.flac	plus_c	1.5791	1.8206	3.5848	0.9523	2.386	1.92
01292414_v042_600ee0d9d4.flac	plus_cb	1.5791	1.6341	3.5448	0.947	2.2694	1.92
01292414_v042_600ee0d9d4.flac	plus_cba	1.5791	2.0122	3.4565	0.94	2.4677	1.92
01292414_v042_600ee0d9d4.flac	vocos_pretrained_en	1.5791	1.9731	3.6673	0.946	2.449	1.92
01292414_v042_600ee0d9d4.flac	bigvgan_v2	1.5791	1.6721	4.4023	0.9853	2.9989	1.92
00083146_v030_865bb471d7.flac	baseline	3.4365	3.3974	2.7449	0.9511	1.9131	4.8
00083146_v030_865bb471d7.flac	plus_c	3.4365	3.5351	3.0498	0.9561	2.0288	4.8
00083146_v030_865bb471d7.flac	plus_cb	3.4365	3.3039	3.2254	0.9599	1.8113	4.8
00083146_v030_865bb471d7.flac	plus_cba	3.4365	3.2769	2.9311	0.9599	1.9904	4.8
00083146_v030_865bb471d7.flac	vocos_pretrained_en	3.4365	3.1548	2.8907	0.9494	2.2073	4.8
00083146_v030_865bb471d7.flac	bigvgan_v2	3.4365	3.4955	4.434	0.993	2.1121	4.8
06087179_v016_6045083add.flac	baseline	3.4433	3.5457	3.6285	0.9695	2.4508	3.84
06087179_v016_6045083add.flac	plus_c	3.4433	3.3676	3.2763	0.9573	2.5428	3.84
06087179_v016_6045083add.flac	plus_cb	3.4433	3.2622	3.5127	0.9634	2.9263	3.84
06087179_v016_6045083add.flac	plus_cba	3.4433	3.0599	3.2967	0.9595	2.6388	3.84
06087179_v016_6045083add.flac	vocos_pretrained_en	3.4433	3.1587	3.1784	0.9456	3.0088	3.84
06087179_v016_6045083add.flac	bigvgan_v2	3.4433	3.4472	4.5034	0.994	2.7674	3.84
06101414_v007_e58c518144.flac	baseline	2.7376	2.4153	3.5933	0.972	3.1099	5.6
06101414_v007_e58c518144.flac	plus_c	2.7376	2.416	3.8231	0.9818	3.0749	5.6
06101414_v007_e58c518144.flac	plus_cb	2.7376	2.3419	3.719	0.9774	3.0944	5.6
06101414_v007_e58c518144.flac	plus_cba	2.7376	2.4885	3.7056	0.98	3.2057	5.6
06101414_v007_e58c518144.flac	vocos_pretrained_en	2.7376	2.4256	3.5298	0.9738	3.3949	5.6
06101414_v007_e58c518144.flac	bigvgan_v2	2.7376	2.6981	4.363	0.9936	3.627	5.6
00665724_v005_1d9cd203b8.flac	baseline	3.964	3.6769	3.4104	0.9487	2.3218	4.32
00665724_v005_1d9cd203b8.flac	plus_c	3.964	3.1594	3.1539	0.9547	2.2746	4.32
00665724_v005_1d9cd203b8.flac	plus_cb	3.964	3.3944	3.3058	0.9473	2.2283	4.32
00665724_v005_1d9cd203b8.flac	plus_cba	3.964	3.3561	3.3564	0.9454	2.2709	4.32
00665724_v005_1d9cd203b8.flac	vocos_pretrained_en	3.964	3.546	3.1044	0.9454	2.4994	4.32
00665724_v005_1d9cd203b8.flac	bigvgan_v2	3.964	3.9745	4.5153	0.9936	3.0679	4.32
01621045_v013_32bccc2c16.flac	baseline	3.6079	3.3435	3.7831	0.9549	2.11	3.84
01621045_v013_32bccc2c16.flac	plus_c	3.6079	3.2987	3.6207	0.9549	2.0965	3.84
01621045_v013_32bccc2c16.flac	plus_cb	3.6079	3.4062	3.797	0.9515	2.1912	3.84
01621045_v013_32bccc2c16.flac	plus_cba	3.6079	3.3421	3.6667	0.9374	2.3861	3.84
01621045_v013_32bccc2c16.flac	vocos_pretrained_en	3.6079	3.215	3.279	0.937	2.4744	3.84
01621045_v013_32bccc2c16.flac	bigvgan_v2	3.6079	3.6231	4.5015	0.9952	2.5249	3.84
01686233_v006_b8523c3bd5.flac	baseline	3.2517	2.5583	4.0207	0.9855	2.6792	3.04
01686233_v006_b8523c3bd5.flac	plus_c	3.2517	2.6178	3.7728	0.9844	2.6948	3.04
01686233_v006_b8523c3bd5.flac	plus_cb	3.2517	2.8766	4.0258	0.988	2.5867	3.04
01686233_v006_b8523c3bd5.flac	plus_cba	3.2517	2.9098	3.8886	0.985	2.632	3.04
01686233_v006_b8523c3bd5.flac	vocos_pretrained_en	3.2517	2.6599	4.021	0.9814	2.8888	3.04
01686233_v006_b8523c3bd5.flac	bigvgan_v2	3.2517	3.3123	4.4698	0.9981	2.5193	3.04
02801106_v068_7b1de162ae.flac	baseline	1.9286	1.7111	3.7023	0.9676	3.1377	4.64
02801106_v068_7b1de162ae.flac	plus_c	1.9286	1.8436	3.7951	0.9747	3.1558	4.64
02801106_v068_7b1de162ae.flac	plus_cb	1.9286	1.8761	3.7836	0.9728	3.1167	4.64
02801106_v068_7b1de162ae.flac	plus_cba	1.9286	1.8535	3.6035	0.9667	3.0545	4.64
02801106_v068_7b1de162ae.flac	vocos_pretrained_en	1.9286	1.6999	3.4316	0.9666	3.2777	4.64
02801106_v068_7b1de162ae.flac	bigvgan_v2	1.9286	2.0041	4.2919	0.9928	3.0013	4.64
06966343_v062_883c6b6ca1.flac	baseline	3.0896	2.9212	2.9845	0.9626	2.8107	9.76
06966343_v062_883c6b6ca1.flac	plus_c	3.0896	2.9913	2.7551	0.9653	2.8451	9.76
06966343_v062_883c6b6ca1.flac	plus_cb	3.0896	2.9431	2.8628	0.9652	2.9969	9.76
06966343_v062_883c6b6ca1.flac	plus_cba	3.0896	2.939	2.4659	0.9641	2.9364	9.76
06966343_v062_883c6b6ca1.flac	vocos_pretrained_en	3.0896	2.8513	2.4941	0.9605	3.2427	9.76
06966343_v062_883c6b6ca1.flac	bigvgan_v2	3.0896	3.1488	4.3191	0.9952	2.88	9.76
03556101_v044_7b9e86a707.flac	baseline	2.6969	2.595	3.2039	0.9687	2.5425	8.96
03556101_v044_7b9e86a707.flac	plus_c	2.6969	2.5864	3.0932	0.9652	2.6252	8.96
03556101_v044_7b9e86a707.flac	plus_cb	2.6969	2.5822	3.2345	0.9649	2.5531	8.96
03556101_v044_7b9e86a707.flac	plus_cba	2.6969	2.4503	3.3661	0.9631	2.6715	8.96
03556101_v044_7b9e86a707.flac	vocos_pretrained_en	2.6969	2.4096	3.036	0.9536	2.8336	8.96
03556101_v044_7b9e86a707.flac	bigvgan_v2	2.6969	2.6588	4.4289	0.9952	2.5788	8.96
01494201_v063_dc31be98be.flac	baseline	3.3049	3.3059	3.4358	0.9554	1.6251	4.16
01494201_v063_dc31be98be.flac	plus_c	3.3049	2.9114	3.1984	0.9486	1.7617	4.16
01494201_v063_dc31be98be.flac	plus_cb	3.3049	3.1387	3.5692	0.9513	1.7591	4.16
01494201_v063_dc31be98be.flac	plus_cba	3.3049	3.0909	2.9281	0.9388	1.8142	4.16
01494201_v063_dc31be98be.flac	vocos_pretrained_en	3.3049	2.8845	3.2355	0.9469	2.0915	4.16
01494201_v063_dc31be98be.flac	bigvgan_v2	3.3049	3.3944	4.4765	0.9937	2.3863	4.16
01089411_v012_8a960215ed.flac	baseline	3.8358	3.7137	3.8373	0.9823	2.4017	1.28
01089411_v012_8a960215ed.flac	plus_c	3.8358	3.6508	3.7589	0.986	2.4352	1.28
01089411_v012_8a960215ed.flac	plus_cb	3.8358	3.6711	3.9188	0.9808	2.3349	1.28
01089411_v012_8a960215ed.flac	plus_cba	3.8358	3.5472	3.5517	0.9767	2.3282	1.28
01089411_v012_8a960215ed.flac	vocos_pretrained_en	3.8358	3.4426	3.5594	0.9784	2.7799	1.28
01089411_v012_8a960215ed.flac	bigvgan_v2	3.8358	3.867	4.5092	0.9975	3.7515	1.28
00087893_v014_c3e2374fd2.flac	baseline	2.9753	2.9248	3.1649	0.9602	2.2669	3.04
00087893_v014_c3e2374fd2.flac	plus_c	2.9753	2.8586	3.1183	0.9666	2.2555	3.04
00087893_v014_c3e2374fd2.flac	plus_cb	2.9753	2.956	3.329	0.967	2.2587	3.04
00087893_v014_c3e2374fd2.flac	plus_cba	2.9753	2.8649	3.2848	0.9602	2.2915	3.04
00087893_v014_c3e2374fd2.flac	vocos_pretrained_en	2.9753	2.8575	3.1235	0.9503	2.5654	3.04
00087893_v014_c3e2374fd2.flac	bigvgan_v2	2.9753	2.9266	4.154	0.9905	2.679	3.04
01786666_v030_debae29604.flac	baseline	3.0904	3.0133	3.0602	0.9494	1.9346	2.88
01786666_v030_debae29604.flac	plus_c	3.0904	2.9971	2.7774	0.9447	1.8441	2.88
01786666_v030_debae29604.flac	plus_cb	3.0904	2.8076	3.022	0.9529	1.8401	2.88
01786666_v030_debae29604.flac	plus_cba	3.0904	2.8767	3.2466	0.955	1.9771	2.88
01786666_v030_debae29604.flac	vocos_pretrained_en	3.0904	2.8355	2.5148	0.9383	2.3799	2.88
01786666_v030_debae29604.flac	bigvgan_v2	3.0904	3.1016	4.368	0.9919	1.9846	2.88
02550899_v014_2e60a8c273.flac	baseline	2.2995	2.2936	3.0241	0.9629	2.3575	11.84
02550899_v014_2e60a8c273.flac	plus_c	2.2995	2.3657	3.2964	0.9641	2.2993	11.84
02550899_v014_2e60a8c273.flac	plus_cb	2.2995	2.2168	3.2682	0.9637	2.4096	11.84
02550899_v014_2e60a8c273.flac	plus_cba	2.2995	2.211	3.2227	0.9628	2.4288	11.84
02550899_v014_2e60a8c273.flac	vocos_pretrained_en	2.2995	2.2843	2.9699	0.9546	2.6062	11.84
02550899_v014_2e60a8c273.flac	bigvgan_v2	2.2995	2.3293	4.2121	0.9881	2.3798	11.84
00530302_v050_fcb0a7a00f.flac	baseline	2.7542	2.4986	3.0139	0.9449	2.2921	6.08
00530302_v050_fcb0a7a00f.flac	plus_c	2.7542	2.4639	3.1243	0.9483	2.4959	6.08
00530302_v050_fcb0a7a00f.flac	plus_cb	2.7542	2.543	3.0756	0.9427	2.2867	6.08
00530302_v050_fcb0a7a00f.flac	plus_cba	2.7542	2.4794	3.3388	0.9442	2.4819	6.08
00530302_v050_fcb0a7a00f.flac	vocos_pretrained_en	2.7542	2.5925	2.8588	0.9305	2.9289	6.08
00530302_v050_fcb0a7a00f.flac	bigvgan_v2	2.7542	2.8358	4.3909	0.9901	2.6379	6.08
07142568_v027_fb9ef83db8.flac	baseline	2.7408	2.8452	3.7096	0.9416	2.4889	3.52
07142568_v027_fb9ef83db8.flac	plus_c	2.7408	2.4576	3.4959	0.942	2.5181	3.52
07142568_v027_fb9ef83db8.flac	plus_cb	2.7408	2.7934	3.5137	0.945	2.4797	3.52
07142568_v027_fb9ef83db8.flac	plus_cba	2.7408	2.482	3.5739	0.9444	2.5313	3.52
07142568_v027_fb9ef83db8.flac	vocos_pretrained_en	2.7408	2.6591	3.6416	0.9431	2.7504	3.52
07142568_v027_fb9ef83db8.flac	bigvgan_v2	2.7408	2.7812	4.345	0.9886	2.9286	3.52
01000821_v044_858141b8e5.flac	baseline	3.2537	2.9603	2.7031	0.9582	2.5261	4.0
01000821_v044_858141b8e5.flac	plus_c	3.2537	3.0316	2.9481	0.9582	2.4436	4.0
01000821_v044_858141b8e5.flac	plus_cb	3.2537	2.9501	2.9686	0.9563	2.4114	4.0
01000821_v044_858141b8e5.flac	plus_cba	3.2537	3.0091	2.9106	0.9566	2.5689	4.0
01000821_v044_858141b8e5.flac	vocos_pretrained_en	3.2537	2.9243	2.7567	0.9448	2.7201	4.0
01000821_v044_858141b8e5.flac	bigvgan_v2	3.2537	3.2325	4.4207	0.9941	2.7102	4.0
02622053_v056_ae59b4cee8.flac	baseline	2.8018	2.5817	3.3621	0.9458	2.4123	7.52
02622053_v056_ae59b4cee8.flac	plus_c	2.8018	2.4792	3.5791	0.9517	2.3042	7.52
02622053_v056_ae59b4cee8.flac	plus_cb	2.8018	2.4734	3.3577	0.9448	2.4447	7.52
02622053_v056_ae59b4cee8.flac	plus_cba	2.8018	2.2001	3.4975	0.9476	2.3668	7.52
02622053_v056_ae59b4cee8.flac	vocos_pretrained_en	2.8018	2.3297	3.2358	0.9313	2.9962	7.52
02622053_v056_ae59b4cee8.flac	bigvgan_v2	2.8018	2.6859	4.4684	0.9951	3.2388	7.52
00152870_v017_ef377f140d.flac	baseline	2.5862	2.4302	2.8193	0.9476	2.8687	4.96
00152870_v017_ef377f140d.flac	plus_c	2.5862	2.456	2.4999	0.9515	3.1537	4.96
00152870_v017_ef377f140d.flac	plus_cb	2.5862	2.6874	3.0623	0.9532	2.8207	4.96
00152870_v017_ef377f140d.flac	plus_cba	2.5862	2.4419	2.8706	0.9461	2.6503	4.96
00152870_v017_ef377f140d.flac	vocos_pretrained_en	2.5862	2.0706	2.6481	0.9341	2.8237	4.96
00152870_v017_ef377f140d.flac	bigvgan_v2	2.5862	2.5901	4.1783	0.9854	2.5025	4.96
00799018_v077_e95ad410c8.flac	baseline	3.4394	3.4293	3.1039	0.9531	1.9983	4.16
00799018_v077_e95ad410c8.flac	plus_c	3.4394	3.2901	3.0371	0.9593	2.0772	4.16
00799018_v077_e95ad410c8.flac	plus_cb	3.4394	3.5182	2.9894	0.9627	1.993	4.16
00799018_v077_e95ad410c8.flac	plus_cba	3.4394	3.3019	2.898	0.9558	1.9695	4.16
00799018_v077_e95ad410c8.flac	vocos_pretrained_en	3.4394	3.2637	3.3783	0.9611	2.5728	4.16
00799018_v077_e95ad410c8.flac	bigvgan_v2	3.4394	3.5492	4.4986	0.9953	2.7828	4.16
00852608_v045_cf297913fc.flac	baseline	3.2174	2.7321	3.5107	0.9661	2.1134	4.48
00852608_v045_cf297913fc.flac	plus_c	3.2174	2.9673	3.5996	0.9686	2.1299	4.48
00852608_v045_cf297913fc.flac	plus_cb	3.2174	2.8926	3.2752	0.9599	2.081	4.48
00852608_v045_cf297913fc.flac	plus_cba	3.2174	3.0232	3.2848	0.97	2.2729	4.48
00852608_v045_cf297913fc.flac	vocos_pretrained_en	3.2174	2.943	3.449	0.9635	2.3988	4.48
00852608_v045_cf297913fc.flac	bigvgan_v2	3.2174	3.2373	4.428	0.9955	2.545	4.48
06031804_v025_a3cee9a751.flac	baseline	2.2235	2.2954	3.2892	0.9411	1.8072	3.84
06031804_v025_a3cee9a751.flac	plus_c	2.2235	2.1333	3.3397	0.9432	1.69	3.84
06031804_v025_a3cee9a751.flac	plus_cb	2.2235	2.1989	3.2121	0.9344	1.7022	3.84
06031804_v025_a3cee9a751.flac	plus_cba	2.2235	2.2147	3.3415	0.9465	1.8306	3.84
06031804_v025_a3cee9a751.flac	vocos_pretrained_en	2.2235	2.1504	3.3022	0.9377	1.8706	3.84
06031804_v025_a3cee9a751.flac	bigvgan_v2	2.2235	2.4481	4.433	0.9921	2.2585	3.84
00341634_v008_015af798f9.flac	baseline	2.7673	2.5458	3.4658	0.972	2.3322	6.56
00341634_v008_015af798f9.flac	plus_c	2.7673	2.6469	3.7016	0.9755	2.2124	6.56
00341634_v008_015af798f9.flac	plus_cb	2.7673	2.629	3.7937	0.9771	2.2631	6.56
00341634_v008_015af798f9.flac	plus_cba	2.7673	2.6475	3.6973	0.9709	2.3697	6.56
00341634_v008_015af798f9.flac	vocos_pretrained_en	2.7673	2.5956	3.6367	0.9723	2.6062	6.56
00341634_v008_015af798f9.flac	bigvgan_v2	2.7673	2.7382	4.3829	0.9954	3.3244	6.56
00314386_v049_e43a195f0a.flac	baseline	1.9895	1.9104	3.5095	0.9429	2.014	2.08
00314386_v049_e43a195f0a.flac	plus_c	1.9895	1.8304	3.5027	0.9461	1.9755	2.08
00314386_v049_e43a195f0a.flac	plus_cb	1.9895	1.779	3.7508	0.9547	2.0297	2.08
00314386_v049_e43a195f0a.flac	plus_cba	1.9895	1.8966	3.5342	0.9426	1.9937	2.08
00314386_v049_e43a195f0a.flac	vocos_pretrained_en	1.9895	2.2058	3.6064	0.9532	2.5035	2.08
00314386_v049_e43a195f0a.flac	bigvgan_v2	1.9895	1.9614	4.3744	0.9869	2.7885	2.08
01055996_v028_e040f2de0c.flac	baseline	3.4306	3.0866	3.2931	0.9598	2.1585	2.4
01055996_v028_e040f2de0c.flac	plus_c	3.4306	3.1591	3.652	0.9496	2.0888	2.4
01055996_v028_e040f2de0c.flac	plus_cb	3.4306	2.8973	3.5495	0.9574	2.1009	2.4
01055996_v028_e040f2de0c.flac	plus_cba	3.4306	2.9996	3.5534	0.9451	2.1861	2.4
01055996_v028_e040f2de0c.flac	vocos_pretrained_en	3.4306	3.0556	3.2007	0.9428	2.4067	2.4
01055996_v028_e040f2de0c.flac	bigvgan_v2	3.4306	3.4076	4.5238	0.9958	3.4822	2.4
07636956_v072_6882692cfa.flac	baseline	2.7932	2.6964	3.8957	0.9831	2.5896	2.72
07636956_v072_6882692cfa.flac	plus_c	2.7932	2.6921	4.0194	0.9835	2.5547	2.72
07636956_v072_6882692cfa.flac	plus_cb	2.7932	2.5357	4.085	0.9804	2.5977	2.72
07636956_v072_6882692cfa.flac	plus_cba	2.7932	2.7176	4.0078	0.9815	2.5859	2.72
07636956_v072_6882692cfa.flac	vocos_pretrained_en	2.7932	2.5421	3.5304	0.9749	2.7556	2.72
07636956_v072_6882692cfa.flac	bigvgan_v2	2.7932	2.9393	4.4986	0.9975	2.6407	2.72
06203600_v055_fb3fc1d154.flac	baseline	2.6483	2.4733	3.3774	0.9549	2.3265	5.12
06203600_v055_fb3fc1d154.flac	plus_c	2.6483	2.5777	3.3284	0.9529	2.3521	5.12
06203600_v055_fb3fc1d154.flac	plus_cb	2.6483	2.4902	3.3941	0.9553	2.4927	5.12
06203600_v055_fb3fc1d154.flac	plus_cba	2.6483	2.4824	3.1224	0.95	2.3938	5.12
06203600_v055_fb3fc1d154.flac	vocos_pretrained_en	2.6483	2.3362	3.0542	0.9455	2.6549	5.12
06203600_v055_fb3fc1d154.flac	bigvgan_v2	2.6483	2.7178	4.3752	0.9909	2.4312	5.12
03402833_v056_1a029db0ac.flac	baseline	3.009	2.7516	3.5298	0.9137	2.4503	5.92
03402833_v056_1a029db0ac.flac	plus_c	3.009	2.8518	3.3738	0.9181	2.3651	5.92
03402833_v056_1a029db0ac.flac	plus_cb	3.009	2.832	3.2356	0.9227	2.3589	5.92
03402833_v056_1a029db0ac.flac	plus_cba	3.009	2.6689	3.4251	0.917	2.555	5.92
03402833_v056_1a029db0ac.flac	vocos_pretrained_en	3.009	2.7686	3.2254	0.9107	2.8394	5.92
03402833_v056_1a029db0ac.flac	bigvgan_v2	3.009	3.0235	4.5057	0.9934	2.9507	5.92
01078753_v061_c33044f121.flac	baseline	2.7381	2.3906	3.9502	0.97	2.6594	5.44
01078753_v061_c33044f121.flac	plus_c	2.7381	2.5896	3.9605	0.9763	2.5968	5.44
01078753_v061_c33044f121.flac	plus_cb	2.7381	2.414	3.9281	0.9733	2.6634	5.44
01078753_v061_c33044f121.flac	plus_cba	2.7381	2.1912	3.8343	0.9731	2.5864	5.44
01078753_v061_c33044f121.flac	vocos_pretrained_en	2.7381	2.4559	3.9675	0.9733	2.7022	5.44
01078753_v061_c33044f121.flac	bigvgan_v2	2.7381	2.7597	4.0991	0.9924	3.1466	5.44
04313905_v054_7c9b85b2e1.flac	baseline	2.4734	2.4231	3.7287	0.9675	2.0074	7.52
04313905_v054_7c9b85b2e1.flac	plus_c	2.4734	2.3966	3.7921	0.9633	2.0392	7.52
04313905_v054_7c9b85b2e1.flac	plus_cb	2.4734	2.4115	3.8326	0.9673	1.9428	7.52
04313905_v054_7c9b85b2e1.flac	plus_cba	2.4734	2.3919	3.8524	0.9625	1.9642	7.52
04313905_v054_7c9b85b2e1.flac	vocos_pretrained_en	2.4734	2.2684	3.7334	0.9625	2.2572	7.52
04313905_v054_7c9b85b2e1.flac	bigvgan_v2	2.4734	2.4666	4.4933	0.9942	2.2649	7.52
01895061_v052_ac3255b60c.flac	baseline	2.9921	3.0271	3.5292	0.9771	3.1304	3.2
01895061_v052_ac3255b60c.flac	plus_c	2.9921	3.152	3.4186	0.9825	3.2363	3.2
01895061_v052_ac3255b60c.flac	plus_cb	2.9921	2.8858	3.5076	0.977	3.1682	3.2
01895061_v052_ac3255b60c.flac	plus_cba	2.9921	3.1453	3.6241	0.9808	3.2062	3.2
01895061_v052_ac3255b60c.flac	vocos_pretrained_en	2.9921	2.9415	3.3776	0.9747	3.5726	3.2
01895061_v052_ac3255b60c.flac	bigvgan_v2	2.9921	3.1081	4.4969	0.9977	4.3771	3.2
02833941_v079_f6b1590137.flac	baseline	2.967	2.86	2.8882	0.9473	2.5123	9.76
02833941_v079_f6b1590137.flac	plus_c	2.967	2.9587	2.9858	0.9498	2.6229	9.76
02833941_v079_f6b1590137.flac	plus_cb	2.967	2.9512	2.7176	0.9487	2.5978	9.76
02833941_v079_f6b1590137.flac	plus_cba	2.967	2.8003	2.8254	0.9429	2.5461	9.76
02833941_v079_f6b1590137.flac	vocos_pretrained_en	2.967	2.7806	2.6512	0.9361	2.9484	9.76
02833941_v079_f6b1590137.flac	bigvgan_v2	2.967	3.0747	4.2243	0.9904	2.5252	9.76
05983531_v006_0d71454460.flac	baseline	2.5322	2.3129	3.7932	0.9803	2.8798	5.28
05983531_v006_0d71454460.flac	plus_c	2.5322	2.227	3.7798	0.981	2.9624	5.28
05983531_v006_0d71454460.flac	plus_cb	2.5322	2.3571	3.8393	0.9801	2.8208	5.28
05983531_v006_0d71454460.flac	plus_cba	2.5322	2.2988	3.733	0.9745	2.8777	5.28
05983531_v006_0d71454460.flac	vocos_pretrained_en	2.5322	2.2648	3.7478	0.9718	3.2204	5.28
05983531_v006_0d71454460.flac	bigvgan_v2	2.5322	2.3877	4.2661	0.9931	3.3988	5.28
06130493_v065_0c42a7bec1.flac	baseline	2.568	2.2629	3.4832	0.9749	2.8461	8.16
06130493_v065_0c42a7bec1.flac	plus_c	2.568	2.3747	3.5471	0.9747	2.8515	8.16
06130493_v065_0c42a7bec1.flac	plus_cb	2.568	2.3426	3.379	0.9751	2.8128	8.16
06130493_v065_0c42a7bec1.flac	plus_cba	2.568	2.2265	3.645	0.9731	2.8818	8.16
06130493_v065_0c42a7bec1.flac	vocos_pretrained_en	2.568	2.1256	3.2493	0.9697	3.1014	8.16
06130493_v065_0c42a7bec1.flac	bigvgan_v2	2.568	2.6465	4.4774	0.9965	4.0001	8.16
02058190_v019_fe34cd4d57.flac	baseline	3.3097	2.8666	3.8967	0.9781	2.6571	9.76
02058190_v019_fe34cd4d57.flac	plus_c	3.3097	3.0152	3.9669	0.9828	2.5882	9.76
02058190_v019_fe34cd4d57.flac	plus_cb	3.3097	2.8453	3.9232	0.9788	2.66	9.76
02058190_v019_fe34cd4d57.flac	plus_cba	3.3097	2.6583	3.9394	0.9787	2.6829	9.76
02058190_v019_fe34cd4d57.flac	vocos_pretrained_en	3.3097	2.7606	3.7511	0.977	2.9435	9.76
02058190_v019_fe34cd4d57.flac	bigvgan_v2	3.3097	3.1017	4.2384	0.9937	3.4572	9.76
02786910_v068_7be0b01215.flac	baseline	2.004	1.9815	3.6954	0.9601	2.8905	12.32
02786910_v068_7be0b01215.flac	plus_c	2.004	1.8659	3.8394	0.9566	2.9408	12.32
02786910_v068_7be0b01215.flac	plus_cb	2.004	1.8596	3.8515	0.9571	2.9255	12.32
02786910_v068_7be0b01215.flac	plus_cba	2.004	1.8516	3.8399	0.9559	2.9701	12.32
02786910_v068_7be0b01215.flac	vocos_pretrained_en	2.004	1.6932	3.6524	0.9563	3.0214	12.32
